X,Y,Z
5.767362900000000373e+05,5.188167270000000484e+06,1.617800000000000011e+02
5.767373200000000652e+05,5.188166169999999925e+06,1.616299999999999955e+02
5.767383100000000559e+05,5.188165100000000559e+06,1.614900000000000091e+02
5.767392000000000698e+05,5.188164060000000522e+06,1.615000000000000000e+02
5.767401900000000605e+05,5.188162950000000186e+06,1.613499999999999943e+02
5.767412099999999627e+05,5.188161860000000335e+06,1.611899999999999977e+02
5.767421300000000047e+05,5.188160790000000037e+06,1.611700000000000159e+02
5.767431099999999860e+05,5.188159700000000186e+06,1.610600000000000023e+02
5.767441800000000512e+05,5.188158560000000522e+06,1.608799999999999955e+02
5.767139500000000698e+05,5.188192830000000075e+06,1.630999999999999943e+02
5.767147600000000093e+05,5.188191860000000335e+06,1.631299999999999955e+02
5.767156900000000605e+05,5.188190780000000261e+06,1.630900000000000034e+02
5.767165000000000000e+05,5.188189810000000522e+06,1.630999999999999943e+02
5.767173900000000140e+05,5.188188740000000224e+06,1.631100000000000136e+02
5.767211500000000233e+05,5.188184290000000037e+06,1.630800000000000125e+02
5.767220000000000000e+05,5.188183339999999851e+06,1.630099999999999909e+02
5.767228599999999860e+05,5.188182379999999888e+06,1.629000000000000057e+02
5.767237199999999721e+05,5.188181429999999702e+06,1.627899999999999920e+02
5.767245899999999674e+05,5.188180450000000186e+06,1.626899999999999977e+02
5.767254699999999721e+05,5.188179469999999739e+06,1.626100000000000136e+02
5.767263100000000559e+05,5.188178469999999739e+06,1.625800000000000125e+02
5.767271900000000605e+05,5.188177490000000224e+06,1.625399999999999920e+02
5.767280500000000466e+05,5.188176490000000224e+06,1.624699999999999989e+02
5.767289300000000512e+05,5.188175500000000000e+06,1.624099999999999966e+02
5.767298000000000466e+05,5.188174480000000447e+06,1.623900000000000148e+02
5.767307299999999814e+05,5.188173410000000149e+06,1.623199999999999932e+02
5.767316500000000233e+05,5.188172410000000149e+06,1.622199999999999989e+02
5.767325400000000373e+05,5.188171389999999665e+06,1.621400000000000148e+02
5.767334500000000698e+05,5.188170339999999851e+06,1.621100000000000136e+02
5.767355700000000652e+05,5.188168020000000484e+06,1.618199999999999932e+02
5.767364899999999907e+05,5.188166980000000447e+06,1.617299999999999898e+02
5.767374899999999907e+05,5.188165910000000149e+06,1.615999999999999943e+02
5.767384500000000698e+05,5.188164850000000559e+06,1.614799999999999898e+02
5.767393200000000652e+05,5.188163790000000037e+06,1.615000000000000000e+02
5.767403399999999674e+05,5.188162690000000410e+06,1.613199999999999932e+02
5.767413499999999767e+05,5.188161600000000559e+06,1.611700000000000159e+02
5.767422700000000186e+05,5.188160530000000261e+06,1.611400000000000148e+02
5.767432399999999907e+05,5.188159429999999702e+06,1.610500000000000114e+02
5.767443399999999674e+05,5.188158270000000484e+06,1.608400000000000034e+02
5.767141500000000233e+05,5.188192509999999776e+06,1.630800000000000125e+02
5.767150799999999581e+05,5.188191320000000298e+06,1.631599999999999966e+02
5.767159200000000419e+05,5.188190389999999665e+06,1.630900000000000034e+02
5.767167199999999721e+05,5.188189400000000373e+06,1.631599999999999966e+02
5.767175799999999581e+05,5.188188429999999702e+06,1.630999999999999943e+02
5.767213100000000559e+05,5.188184009999999776e+06,1.630699999999999932e+02
5.767221400000000140e+05,5.188183060000000522e+06,1.629799999999999898e+02
5.767230400000000373e+05,5.188182120000000112e+06,1.628499999999999943e+02
5.767239000000000233e+05,5.188181129999999888e+06,1.627899999999999920e+02
5.767247800000000279e+05,5.188180179999999702e+06,1.626400000000000148e+02
5.767256300000000047e+05,5.188179190000000410e+06,1.625999999999999943e+02
5.767265000000000000e+05,5.188178190000000410e+06,1.625699999999999932e+02
5.767273499999999767e+05,5.188177200000000186e+06,1.625200000000000102e+02
5.767282199999999721e+05,5.188176190000000410e+06,1.624799999999999898e+02
5.767290999999999767e+05,5.188175190000000410e+06,1.624000000000000057e+02
5.767299500000000698e+05,5.188174190000000410e+06,1.623700000000000045e+02
5.767308800000000047e+05,5.188173179999999702e+06,1.622899999999999920e+02
5.767317700000000186e+05,5.188172179999999702e+06,1.622100000000000080e+02
5.767326800000000512e+05,5.188171139999999665e+06,1.621299999999999955e+02
5.767337299999999814e+05,5.188169919999999925e+06,1.620999999999999943e+02
5.767356500000000233e+05,5.188167820000000298e+06,1.618199999999999932e+02
5.767365799999999581e+05,5.188166780000000261e+06,1.617299999999999898e+02
5.767375700000000652e+05,5.188165709999999963e+06,1.615900000000000034e+02
5.767385200000000186e+05,5.188164639999999665e+06,1.614799999999999898e+02
5.767394200000000419e+05,5.188163600000000559e+06,1.614799999999999898e+02
5.767404300000000512e+05,5.188162480000000447e+06,1.613100000000000023e+02
5.767414300000000512e+05,5.188161400000000373e+06,1.611800000000000068e+02
5.767423699999999953e+05,5.188160320000000298e+06,1.611299999999999955e+02
5.767434699999999721e+05,5.188159100000000559e+06,1.610000000000000000e+02
5.767134400000000605e+05,5.188193250000000000e+06,1.630699999999999932e+02
5.767143399999999674e+05,5.188192160000000149e+06,1.631200000000000045e+02
5.767152700000000186e+05,5.188191080000000075e+06,1.630699999999999932e+02
5.767160700000000652e+05,5.188190110000000335e+06,1.630999999999999943e+02
5.767168900000000140e+05,5.188189110000000335e+06,1.631599999999999966e+02
5.767177399999999907e+05,5.188188120000000112e+06,1.631100000000000136e+02
5.767215100000000093e+05,5.188183690000000410e+06,1.630500000000000114e+02
5.767223599999999860e+05,5.188182730000000447e+06,1.629300000000000068e+02
5.767232500000000000e+05,5.188181780000000261e+06,1.628199999999999932e+02
5.767241099999999860e+05,5.188180790000000037e+06,1.627500000000000000e+02
5.767249899999999907e+05,5.188179839999999851e+06,1.626100000000000136e+02
5.767258399999999674e+05,5.188178830000000075e+06,1.626100000000000136e+02
5.767266900000000605e+05,5.188177860000000335e+06,1.625699999999999932e+02
5.767275700000000652e+05,5.188176850000000559e+06,1.625099999999999909e+02
5.767284400000000605e+05,5.188175839999999851e+06,1.624399999999999977e+02
5.767293299999999581e+05,5.188174860000000335e+06,1.623700000000000045e+02
5.767301700000000419e+05,5.188173839999999851e+06,1.623499999999999943e+02
5.767311099999999860e+05,5.188172839999999851e+06,1.622599999999999909e+02
5.767319899999999907e+05,5.188171830000000075e+06,1.622100000000000080e+02
5.767329100000000326e+05,5.188170780000000261e+06,1.620900000000000034e+02
5.767338399999999674e+05,5.188169669999999925e+06,1.620999999999999943e+02
5.767357099999999627e+05,5.188167650000000373e+06,1.618400000000000034e+02
5.767366700000000419e+05,5.188166570000000298e+06,1.617100000000000080e+02
5.767376700000000419e+05,5.188165520000000484e+06,1.615699999999999932e+02
5.767386199999999953e+05,5.188164450000000186e+06,1.614799999999999898e+02
5.767395799999999581e+05,5.188163339999999851e+06,1.614200000000000159e+02
5.767405700000000652e+05,5.188162230000000447e+06,1.612899999999999920e+02
5.767415300000000279e+05,5.188161139999999665e+06,1.612199999999999989e+02
5.767426800000000512e+05,5.188159850000000559e+06,1.611200000000000045e+02
5.767437600000000093e+05,5.188158690000000410e+06,1.609000000000000057e+02
5.767137199999999721e+05,5.188192810000000522e+06,1.630900000000000034e+02
5.767147099999999627e+05,5.188191570000000298e+06,1.631500000000000057e+02
5.767156300000000047e+05,5.188190560000000522e+06,1.630900000000000034e+02
5.767164200000000419e+05,5.188189580000000075e+06,1.631400000000000148e+02
5.767173100000000559e+05,5.188188520000000484e+06,1.631299999999999955e+02
5.767212600000000093e+05,5.188183889999999665e+06,1.630800000000000125e+02
5.767220999999999767e+05,5.188182929999999702e+06,1.629600000000000080e+02
5.767230000000000000e+05,5.188181990000000224e+06,1.628400000000000034e+02
5.767238299999999581e+05,5.188181009999999776e+06,1.627800000000000011e+02
5.767247299999999814e+05,5.188180040000000037e+06,1.626400000000000148e+02
5.767255799999999581e+05,5.188179049999999814e+06,1.625999999999999943e+02
5.767264400000000605e+05,5.188178070000000298e+06,1.625600000000000023e+02
5.767272900000000373e+05,5.188177070000000298e+06,1.625200000000000102e+02
5.767281500000000233e+05,5.188176070000000298e+06,1.624699999999999989e+02
5.767290700000000652e+05,5.188175070000000298e+06,1.623900000000000148e+02
5.767299100000000326e+05,5.188174049999999814e+06,1.623700000000000045e+02
5.767308100000000559e+05,5.188173040000000037e+06,1.622800000000000011e+02
5.767317000000000698e+05,5.188172030000000261e+06,1.622199999999999989e+02
5.767326700000000419e+05,5.188170969999999739e+06,1.620999999999999943e+02
5.767335400000000373e+05,5.188169929999999702e+06,1.620800000000000125e+02
5.767353000000000466e+05,5.188168000000000000e+06,1.618400000000000034e+02
5.767362500000000000e+05,5.188166959999999963e+06,1.617599999999999909e+02
5.767372000000000698e+05,5.188165879999999888e+06,1.616299999999999955e+02
5.767381900000000605e+05,5.188164810000000522e+06,1.614900000000000091e+02
5.767390799999999581e+05,5.188163790000000037e+06,1.615000000000000000e+02
5.767400700000000652e+05,5.188162679999999702e+06,1.613499999999999943e+02
5.767411199999999953e+05,5.188161570000000298e+06,1.611899999999999977e+02
5.767426700000000419e+05,5.188159740000000224e+06,1.611100000000000136e+02
5.767437700000000186e+05,5.188158600000000559e+06,1.608900000000000148e+02
5.767136300000000047e+05,5.188192839999999851e+06,1.630699999999999932e+02
5.767145000000000000e+05,5.188191730000000447e+06,1.631500000000000057e+02
5.767155500000000466e+05,5.188190530000000261e+06,1.630999999999999943e+02
5.767163800000000047e+05,5.188189540000000037e+06,1.631299999999999955e+02
5.767171900000000605e+05,5.188188600000000559e+06,1.631100000000000136e+02
5.767209899999999907e+05,5.188184089999999851e+06,1.630800000000000125e+02
5.767218399999999674e+05,5.188183129999999888e+06,1.630000000000000000e+02
5.767227199999999721e+05,5.188182179999999702e+06,1.628700000000000045e+02
5.767235999999999767e+05,5.188181200000000186e+06,1.627700000000000102e+02
5.767244400000000605e+05,5.188180240000000224e+06,1.627199999999999989e+02
5.767253200000000652e+05,5.188179259999999776e+06,1.626100000000000136e+02
5.767261500000000233e+05,5.188178259999999776e+06,1.625800000000000125e+02
5.767270300000000279e+05,5.188177280000000261e+06,1.625300000000000011e+02
5.767279000000000233e+05,5.188176270000000484e+06,1.624699999999999989e+02
5.767287800000000279e+05,5.188175280000000261e+06,1.624099999999999966e+02
5.767296400000000140e+05,5.188174259999999776e+06,1.624000000000000057e+02
5.767305400000000373e+05,5.188173259999999776e+06,1.623100000000000023e+02
5.767314400000000605e+05,5.188172250000000000e+06,1.622299999999999898e+02
5.767323499999999767e+05,5.188171219999999739e+06,1.621400000000000148e+02
5.767332299999999814e+05,5.188170190000000410e+06,1.620900000000000034e+02
5.767349200000000419e+05,5.188168350000000559e+06,1.619099999999999966e+02
5.767358599999999860e+05,5.188167280000000261e+06,1.618000000000000114e+02
5.767368000000000466e+05,5.188166219999999739e+06,1.616899999999999977e+02
5.767377900000000373e+05,5.188165169999999925e+06,1.615500000000000114e+02
5.767387199999999721e+05,5.188164100000000559e+06,1.615099999999999909e+02
5.767396700000000419e+05,5.188163020000000484e+06,1.613900000000000148e+02
5.767406600000000326e+05,5.188161910000000149e+06,1.612599999999999909e+02
5.767417199999999721e+05,5.188160740000000224e+06,1.612000000000000171e+02
5.767434799999999814e+05,5.188158759999999776e+06,1.609500000000000171e+02
5.767135000000000000e+05,5.188192889999999665e+06,1.630699999999999932e+02
5.767144300000000512e+05,5.188191750000000000e+06,1.631400000000000148e+02
5.767154200000000419e+05,5.188190570000000298e+06,1.630999999999999943e+02
5.767162399999999907e+05,5.188189610000000335e+06,1.631299999999999955e+02
5.767170899999999674e+05,5.188188600000000559e+06,1.631200000000000045e+02
5.767212000000000698e+05,5.188183759999999776e+06,1.630699999999999932e+02
5.767220500000000466e+05,5.188182799999999814e+06,1.629500000000000171e+02
5.767229400000000605e+05,5.188181850000000559e+06,1.628199999999999932e+02
5.767237800000000279e+05,5.188180879999999888e+06,1.627700000000000102e+02
5.767246800000000512e+05,5.188179910000000149e+06,1.626400000000000148e+02
5.767255200000000186e+05,5.188178929999999702e+06,1.625999999999999943e+02
5.767263699999999953e+05,5.188177919999999925e+06,1.625600000000000023e+02
5.767272399999999907e+05,5.188176940000000410e+06,1.625200000000000102e+02
5.767280999999999767e+05,5.188175929999999702e+06,1.624699999999999989e+02
5.767290100000000093e+05,5.188174940000000410e+06,1.623900000000000148e+02
5.767298599999999860e+05,5.188173910000000149e+06,1.623700000000000045e+02
5.767307600000000093e+05,5.188172910000000149e+06,1.622700000000000102e+02
5.767316600000000326e+05,5.188171889999999665e+06,1.622199999999999989e+02
5.767325700000000652e+05,5.188170879999999888e+06,1.620999999999999943e+02
5.767335600000000559e+05,5.188169740000000224e+06,1.620399999999999920e+02
5.767350600000000559e+05,5.188168080000000075e+06,1.618700000000000045e+02
5.767359899999999907e+05,5.188167020000000484e+06,1.617800000000000011e+02
5.767369500000000698e+05,5.188165980000000447e+06,1.616700000000000159e+02
5.767379500000000698e+05,5.188164889999999665e+06,1.615099999999999909e+02
5.767388399999999674e+05,5.188163839999999851e+06,1.615000000000000000e+02
5.767398000000000466e+05,5.188162750000000000e+06,1.613700000000000045e+02
5.767408499999999767e+05,5.188161660000000149e+06,1.612199999999999989e+02
5.767427500000000000e+05,5.188159480000000447e+06,1.610800000000000125e+02
5.767438000000000466e+05,5.188158360000000335e+06,1.608799999999999955e+02
5.767137600000000093e+05,5.188192450000000186e+06,1.631400000000000148e+02
5.767148399999999674e+05,5.188191139999999665e+06,1.631599999999999966e+02
5.767156700000000419e+05,5.188190200000000186e+06,1.630999999999999943e+02
5.767164699999999721e+05,5.188189230000000447e+06,1.631299999999999955e+02
5.767173699999999953e+05,5.188188190000000410e+06,1.630900000000000034e+02
5.767215000000000000e+05,5.188183330000000075e+06,1.630200000000000102e+02
5.767223499999999767e+05,5.188182389999999665e+06,1.629099999999999966e+02
5.767232199999999721e+05,5.188181419999999925e+06,1.627899999999999920e+02
5.767240799999999581e+05,5.188180440000000410e+06,1.627599999999999909e+02
5.767249500000000698e+05,5.188179459999999963e+06,1.626200000000000045e+02
5.767258100000000559e+05,5.188178480000000447e+06,1.625999999999999943e+02
5.767266600000000326e+05,5.188177490000000224e+06,1.625500000000000114e+02
5.767275400000000373e+05,5.188176490000000224e+06,1.624799999999999898e+02
5.767284300000000512e+05,5.188175509999999776e+06,1.624200000000000159e+02
5.767292800000000279e+05,5.188174480000000447e+06,1.624000000000000057e+02
5.767301700000000419e+05,5.188173469999999739e+06,1.623499999999999943e+02
5.767310700000000652e+05,5.188172469999999739e+06,1.622400000000000091e+02
5.767319500000000698e+05,5.188171450000000186e+06,1.622000000000000171e+02
5.767328499999999767e+05,5.188170450000000186e+06,1.621200000000000045e+02
5.767338699999999953e+05,5.188169290000000037e+06,1.620200000000000102e+02
5.767353900000000140e+05,5.188167580000000075e+06,1.618799999999999955e+02
5.767363599999999860e+05,5.188166520000000484e+06,1.617500000000000000e+02
5.767373299999999581e+05,5.188165450000000186e+06,1.616200000000000045e+02
5.767382800000000279e+05,5.188164389999999665e+06,1.615200000000000102e+02
5.767392199999999721e+05,5.188163320000000298e+06,1.614399999999999977e+02
5.767402500000000000e+05,5.188162160000000149e+06,1.613199999999999932e+02
5.767424799999999814e+05,5.188159669999999925e+06,1.611100000000000136e+02
5.767435600000000559e+05,5.188158509999999776e+06,1.609000000000000057e+02
